Age,Gender,Race,City,State,Year
40.0,Male,Asian,Buffalo Grove,IL,2014
32.0,Male,Asian,Norwalk,CT,2014
43.0,Male,Asian,Lodi,CA,2014
21.0,Male,Asian,Delray Beach,FL,2014
20.0,Male,Black,Columbus,GA,2014
25.0,Male,Black,Gaithersburg,MD,2014
28.0,Male,Black,Delray Beach,FL,2014
25.0,Male,Black,Louisville,KY,2014
35.0,Male,Black,New Bern,NC,2014
27.0,Male,Black,Tulsa,OK,2014
20.0,Male,Black,Salisbury,NC,2014
18.0,Male,Black,Providence,RI,2014
29.0,Male,Black,Aberdeen,MD,2014
51.0,Male,Black,Nashville,TN,2014
32.0,Male,Black,Salisbury,MD,2014
26.0,Male,Black,Houston,TX,2014
47.0,Male,Black,Lawton,OK,2014
22.0,Male,Black,New Iberia,LA,2014
21.0,Male,Black,Alexander City,AL,2014
23.0,Male,Black,Los Angeles,CA,2014
23.0,Male,Black,Sylacauga,AL,2014
52.0,Male,Black,Little Rock,AR,2014
23.0,Male,Black,San Antonio,TX,2014
27.0,Male,Black,Hialeah,FL,2014
37.0,Male,Black,Cincinnati,OH,2014
17.0,Male,Black,Houston,TX,2014
31.0,Male,Black,New Orleans,LA,2014
47.0,Female,Black,Bastrop,TX,2014
20.0,Male,Black,Las Vegas,NV,2014
27.0,Male,Black,St. Louis,MO,2014
22.0,Male,Black,Baltimore,MD,2014
68.0,Male,Black,North Augusta,SC,2014
19.0,Male,Black,Houston,TX,2014
20.0,Male,Black,Omaha,NE,2014
25.0,Male,Black,Salisbury,MD,2014
41.0,Male,Black,Brandon,FL,2014
50.0,Male,Black,Red Springs,NC,2014
19.0,Male,Black,Charleston,SC,2014
45.0,Male,Black,Duncanville,TX,2014
24.0,Male,Black,Sanford,NC,2014
49.0,Male,Black,Brooklyn,NY,2014
31.0,Male,Black,San Antonio,TX,2014
39.0,Male,Black,Oklahoma City,OK,2014
34.0,Male,Black,Phoenix,AZ,2014
68.0,Male,Black,Los Angeles,CA,2014
34.0,Male,Black,Phoenix,AZ,2014
35.0,Male,Black,Winchester,CA,2014
33.0,Male,Black,Jacksonville,FL,2014
12.0,Male,Black,Cleveland,OH,2014
28.0,Male,Black,Brooklyn,NY,2014
29.0,Female,Black,Memphis,TN,2014
37.0,Male,Black,Deming,WA,2014
22.0,Male,Black,Poplar Bluff,MO,2014
31.0,Male,Black,Trenton,NJ,2014
50.0,Male,Black,Kansas City,KS,2014
20.0,Male,Black,Jackson,TN,2014
27.0,Male,Black,Highland Park,IL,2014
29.0,Male,Black,Akron,OH,2014
22.0,Male,Black,Las Vegas,NV,2014
24.0,Male,Black,Gretna,FL,2014
29.0,Male,Black,Maywood,IL,2014
32.0,Male,Black,Jamaica,NY,2014
17.0,Male,Black,Chicago,IL,2014
22.0,Male,Black,Indianapolis,IN,2014
28.0,Male,Black,Warrior,AL,2014
51.0,Male,Black,James Island,SC,2014
20.0,Male,Black,Columbus,OH,2014
40.0,Female,Black,Ann Arbor,MI,2014
18.0,Male,Black,Columbus,OH,2014
19.0,Male,Black,Topeka,KS,2014
16.0,Male,Black,Nashville,TN,2014
37.0,Female,Black,Cleveland,OH,2014
68.0,Male,Black,Maplewood,MN,2014
29.0,Male,Black,Philadelphia,MS,2014
54.0,Male,Black,Pleasanton,TX,2014
65.0,Male,Black,Phoenix,AZ,2014
31.0,Male,Black,New London,CT,2014
26.0,Male,Black,Baytown,TX,2014
38.0,Male,Black,Kansas City,MO,2014
30.0,Male,Black,Perry Hall,MD,2014
44.0,Male,Black,San Antonio,TX,2014
36.0,Male,Black,Victorville,CA,2014
34.0,Male,Black,Bossier City,LA,2014
29.0,Male,Black,Middle Island,NY,2014
23.0,Male,Black,Ridgeland,MS,2014
19.0,Male,Black,Baltimore,MD,2014
43.0,Male,Black,Natchez,MS,2014
24.0,Male,Black,East Point,GA,2014
21.0,Male,Black,Liberty City,FL,2014
28.0,Male,Black,Miami,FL,2014
36.0,Male,Black,Bridgeton,NJ,2014
44.0,Male,Black,Decatur,GA,2014
28.0,Male,Black,Jacksonville,FL,2014
23.0,Male,Black,Cocoa,FL,2014
20.0,Male,Black,Texas City,TX,2014
18.0,Male,Black,Berkeley,MO,2014
28.0,Male,Black,Saint Louis,MO,2014
35.0,Male,Black,Texarkana,TX,2014
26.0,Male,Black,Philadelphia,PA,2014
23.0,Male,Black,Chicago,IL,2014
30.0,Male,Black,Garland,TX,2014
39.0,Male,Black,Decatur,GA,2014
26.0,Male,Black,San Francisco,CA,2014
67.0,Male,Black,Dekalb,TX,2014
52.0,Male,Black,Canton,MS,2014
18.0,Male,Black,Ferguson,MO,2014
26.0,Male,Black,Bakersfield,CA,2014
22.0,Male,Black,Beavercreek,OH,2014
19.0,Male,Black,Tulsa,OK,2014
23.0,Male,Black,Oakland,CA,2014
27.0,Male,Black,Atlanta,GA,2014
27.0,Male,Black,Florence,SC,2014
29.0,Male,Black,Belle Isle,FL,2014
37.0,Male,Black,St. George,SC,2014
19.0,Male,Black,White Marsh,MD,2014
29.0,Male,Black,Adairsville,GA,2014
25.0,Male,Black,Los Angeles,CA,2014
25.0,Male,Black,Tempe,AZ,2014
27.0,Male,Black,Jersey City,NJ,2014
37.0,Male,Black,Columbus,OH,2014
53.0,Male,Black,Cypress,TX,2014
28.0,Male,White,Pensacola,FL,2014
35.0,Male,Black,Miami,FL,2014
16.0,Male,Black,Chicago,IL,2014
26.0,Male,Black,Wichita,KS,2014
41.0,Male,Black,Zephyrhills,FL,2014
40.0,Male,Black,Inglewood,CA,2014
35.0,Male,Black,Midland,TX,2014
45.0,Male,Black,Los Angeles,CA,2014
20.0,Male,Black,Jersey City,NJ,2014
24.0,Male,Black,Compton,CA,2014
47.0,Male,Black,Fresno,CA,2014
18.0,Male,Black,St. Louis,MO,2014
24.0,Male,Black,Bunnel,FL,2014
37.0,Male,Black,Los Angeles,CA,2014
29.0,Male,Black,North Las Vegas,NV,2014
39.0,Female,Black,Louisville,KY,2014
20.0,Male,Black,Athens,GA,2014
38.0,Male,Black,Sunrise,FL,2014
50.0,Male,Black,LaPlace,LA,2014
14.0,Male,Black,Houma,LA,2014
29.0,Male,Black,Savannah,GA,2014
42.0,Male,Black,Jennings,MO,2014
23.0,Male,Black,Rutherford,NJ,2014
26.0,Male,Black,Lacey,WA,2014
23.0,Male,Black,Wasilla,AK,2014
33.0,Male,Black,Knoxville,TN,2014
22.0,Male,Black,Saratoga Springs,UT,2014
50.0,Female,Black,Phoenix,AZ,2014
50.0,Male,Black,Los Angeles,CA,2014
28.0,Male,Black,Kansas City,MO,2014
22.0,Male,Black,Brooklyn,NY,2014
33.0,Male,Black,Orlando,FL,2014
18.0,Male,Black,Chicago,IL,2014
32.0,Male,Black,Omaha,NE,2014
20.0,Male,Black,Chicago,IL,2014
29.0,Male,Black,Dallas,TX,2014
39.0,Male,Black,West Palm Beach,FL,2014
26.0,Female,Black,Hapeville,GA,2014
21.0,Male,Black,Chicago,IL,2014
29.0,Male,Black,Philadelphia,PA,2014
25.0,Male,Black,St. Louis,MO,2014
38.0,Male,Black,Bellflower,CA,2014
35.0,Male,Black,Cleveland,OH,2014
52.0,Male,Unknown,Honolulu,HI,2014
42.0,Male,Unknown,Seattle,WA,2014
51.0,Male,Unknown,Henderson,NV,2014
22.0,Male,White,Piedmont,SC,2014
21.0,Male,White,Hickory,NC,2014
52.0,Female,White,Aiken,SC,2014
35.0,Male,White,Marriott-Slaterville,UT,2014
35.0,Male,White,Rapid City,SD,2014
56.0,Male,White,McPherson,KS,2014
53.0,Male,White,Sunnyvale,CA,2014
25.0,Male,White,Butler,PA,2014
64.0,Male,White,Lincoln,NE,2014
50.0,Male,White,Aurora,CO,2014
28.0,Male,White,Coeur d'Alene,ID,2014
31.0,Male,White,Las Vegas,NV,2014
43.0,Male,White,Oklahoma City,OK,2014
24.0,Male,White,Carlsbad,NM,2014
48.0,Male,White,Bellevue,NE,2014
73.0,Male,White,Ashland,OR,2014
25.0,Male,White,Cassville,MO,2014
37.0,Male,White,Henderson,NV,2014
48.0,Male,White,Cumming,GA,2014
49.0,Male,White,Turlock,CA,2014
31.0,Male,White,Las Vegas,NV,2014
29.0,Male,White,Norfolk,VA,2014
43.0,Male,White,New Port Richey,FL,2014
38.0,Male,White,Campbellsville,KY,2014
36.0,Male,White,Clearwater,FL,2014
30.0,Male,White,Plover,WI,2014
26.0,Female,White,Madison,WI,2014
24.0,Male,White,Oroville,CA,2014
47.0,Male,White,Pearisburg,VA,2014
25.0,Male,White,Forest,MS,2014
28.0,Male,White,Tucson,AZ,2014
22.0,Male,White,Tulsa,OK,2014
34.0,Male,White,Hazelhurst,GA,2014
49.0,Male,White,Lebec,CA,2014
59.0,Male,White,Neelyville,MO,2014
26.0,Male,White,Kansas City,MO,2014
42.0,Male,White,Hamersville,OH,2014
29.0,Male,White,Tampa,FL,2014
54.0,Male,White,Holden,MO,2014
45.0,Male,White,Bristol,TN,2014
22.0,Male,White,Newport Beach,CA,2014
38.0,Male,White,Milwaukie,OR,2014
29.0,Male,White,Salisbury,MA,2014
58.0,Male,White,Bossier City,LA,2014
23.0,Male,White,Portland,OR,2014
49.0,Male,White,Pasco,WA,2014
26.0,Male,White,Sugar Land,TX,2014
37.0,Male,White,Estero,FL,2014
27.0,Male,White,Bothell,WA,2014
41.0,Male,White,Vidor,TX,2014
33.0,Male,White,New Iberia,LA,2014
36.0,Female,White,Pawleys Island,SC,2014
26.0,Male,White,Fountain Hills,AZ,2014
37.0,Male,White,Racoine,WI,2014
34.0,Male,White,Wichita Falls,TX,2014
24.0,Male,White,Germantown,TN,2014
41.0,Female,White,Stockton,CA,2014
71.0,Male,White,Reedsport,OR,2014
5.0,Female,White,Leavenworth,KS,2014
28.0,Male,White,Kent,WA,2014
33.0,Male,White,Albuquerque,NM,2014
31.0,Male,White,Salt Lake,UT,2014
45.0,Male,White,Knoxville,TN,2014
46.0,Male,White,Munising Township,MI,2014
27.0,Male,White,Norman,OK,2014
27.0,Male,White,Albuquerque,NM,2014
36.0,Male,White,Seattle,WA,2014
40.0,Male,White,Fallon,NV,2014
40.0,Male,White,East Peoria,IL,2014
34.0,Male,White,Altamonte Springs,FL,2014
33.0,Male,White,Seattle,WA,2014
35.0,Male,White,Delaware,OK,2014
32.0,Male,White,Little River,SC,2014
17.0,Male,White,Miami,FL,2014
36.0,Male,White,Port Orchard,WA,2014
70.0,Male,White,Hamilton,TX,2014
32.0,Male,White,Schuyler,NE,2014
31.0,Male,White,Dickinson,ND,2014
35.0,Male,White,Madisonville,KY,2014
54.0,Male,White,Sterling Heights,MI,2014
45.0,Male,White,Greensboro,NC,2014
80.0,Male,White,Beaumont,TX,2014
50.0,Male,White,Sweetwater,TX,2014
56.0,Male,White,Damascus,VA,2014
32.0,Male,White,Kennewick,WA,2014
43.0,Male,White,Centralia,WA,2014
18.0,Male,White,Kegley,WV,2014
33.0,Male,White,Bloomburg,TX,2014
57.0,Female,White,Concord,CA,2014
41.0,Male,White,Dunelion,FL,2014
26.0,Male,White,Phoenix,AZ,2014
41.0,Male,White,Monroe,LA,2014
32.0,Male,White,Cleone,CA,2014
50.0,Male,White,Aurora,CO,2014
30.0,Male,White,Omaha,NE,2014
21.0,Male,White,Anaheim,CA,2014
74.0,Male,White,Los Angeles,CA,2014
25.0,Male,White,University Place,WA,2014
21.0,Male,White,Parkville,MD,2014
73.0,Male,White,Oklahoma City,OK,2014
42.0,Male,White,San Angelo,TX,2014
41.0,Male,White,Rice,WA,2014
65.0,Male,White,Middleburg,OH,2014
30.0,Male,White,Spokane,WA,2014
43.0,Male,White,Sayre,OK,2014
28.0,Male,White,Boca Raton,FL,2014
41.0,Male,White,Richard City,TN,2014
26.0,Male,White,Seattle,WA,2014
27.0,Male,White,Los Angeles,CA,2014
28.0,Male,White,Lexington,OH,2014
36.0,Male,White,Ridgefield,WA,2014
60.0,Male,White,Lake City,FL,2014
42.0,Female,White,Dallas,TX,2014
47.0,Male,White,Dallas,TX,2014
51.0,Male,White,Melbourne,FL,2014
28.0,Male,White,Phoenix,AZ,2014
28.0,Male,White,Gainesville,FL,2014
44.0,Male,White,Clawson,MI,2014
27.0,Male,White,Indianapolis,IN,2014
50.0,Male,White,Bourbon,MO,2014
47.0,Male,White,Hamilton,MT,2014
55.0,Male,White,Knoxville,TN,2014
34.0,Female,White,Norristown,PA,2014
45.0,Male,White,Scottsdale,AZ,2014
52.0,Male,White,Wasilla,AK,2014
47.0,Male,White,St. Joseph,MO,2014
23.0,Male,White,Oberlin,KS,2014
53.0,Male,White,Louisville,KY,2014
26.0,Male,White,Farmington,NM,2014
38.0,Male,White,Morgantown,NC,2014
49.0,Male,White,Portland,OR,2014
26.0,Male,White,Dallas,TX,2014
50.0,Female,White,Springfield,MO,2014
52.0,Male,White,Huntsville,AL,2014
36.0,Male,White,Wauconda,IL,2014
Unknown,Male,White,Lincoln,IL,2014
55.0,Female,White,Lancaster,SC,2014
19.0,Female,White,Boone County,KY,2014
36.0,Male,White,Long Beach,CA,2014
53.0,Male,White,Oroville,CA,2014
55.0,Male,White,Athena,OR,2014
27.0,Female,White,Brandon,MS,2014
34.0,Male,White,Brandon,MS,2014
53.0,Male,White,Anniston,AL,2014
37.0,Male,White,Spokane,WA,2014
51.0,Male,White,Primrose,WI,2014
31.0,Male,White,Orleans,MI,2014
28.0,Male,White,South Daytona,FL,2014
43.0,Male,White,Olivehurst,CA,2014
Unknown,Male,White,Brooksville,FL,2014
25.0,Female,White,Salem,OR,2014
50.0,Male,White,Hazard,KY,2014
39.0,Male,White,Ashford,AL,2014
47.0,Male,White,Salem,OR,2014
26.0,Male,White,Cushing,TX,2014
56.0,Male,White,South Lebanon,OH,2014
58.0,Male,White,Sun City,CA,2014
40.0,Male,White,Las Vegas,NV,2014
30.0,Male,White,West Hollywood,CA,2014
30.0,Male,White,Wichita,KS,2014
45.0,Male,White,Woodstock,GA,2014
53.0,Male,White,Pensacola,FL,2014
32.0,Male,White,Phoenix,AZ,2014
41.0,Male,White,Verona,KY,2014
86.0,Male,White,Queens,NY,2014
66.0,Male,White,Windham,ME,2014
67.0,Male,White,Hampstead,NC,2014
38.0,Male,White,Centerville,UT,2014
38.0,Male,White,Billings,MT,2014
45.0,Male,White,Corinth,MS,2014
24.0,Male,White,Bradenton,FL,2014
49.0,Male,White,Nettleton,MS,2014
42.0,Female,White,Indianapolis,IN,2014
20.0,Male,White,Lubbock,TX,2014
19.0,Female,White,Albuquerque,NM,2014
30.0,Male,White,Dallas,TX,2014
34.0,Male,White,Conroe,TX,2014
32.0,Male,White,New York,NY,2014
27.0,Male,White,Las Vegas,NV,2014
34.0,Male,White,Pasco,WA,2014
41.0,Male,White,Claymont,DE,2014
40.0,Male,White,Dayton,OH,2014
46.0,Female,White,Inverness,FL,2014
42.0,Male,White,Shelbyville,KY,2014
37.0,Male,White,Klamath Falls,OR,2014
36.0,Male,White,Phillipsburg,NJ,2014
45.0,Male,White,Fayetteville,NC,2014
41.0,Male,White,Clarkton,MO,2014
33.0,Female,White,Boyceville,WI,2014
35.0,Male,White,Shrevport,LA,2014
29.0,Male,White,Sonora,CA,2014
53.0,Male,White,Tallahassee,FL,2014
40.0,Female,White,Eustis,FL,2014
26.0,Male,White,South Jordan,UT,2014
50.0,Male,White,Bradenton,FL,2014
52.0,Male,White,Cleveland,TN,2014
26.0,Male,White,Pueblo,CO,2014
31.0,Male,White,Vancouver,WA,2014
29.0,Female,White,Beaverton,OR,2014
29.0,Male,White,Knoxville,TN,2014
33.0,Male,White,Dayton,OH,2014
38.0,Male,White,Perris,CA,2014
27.0,Male,White,Russellville,AR,2014
18.0,Male,White,Wichita,KS,2014
26.0,Male,White,Bainbridge,NY,2014
29.0,Male,White,Las Cruces,NM,2014
37.0,Male,White,Bedford,VA,2014
38.0,Male,White,Louisville,KY,2014
26.0,Male,White,Natchitoches,LA,2014
54.0,Male,White,Oklahoma City,OK,2014
43.0,Male,White,Garden Grove,CA,2014
28.0,Male,White,El Dorado Springs,MO,2014
28.0,Male,White,Blountsville,AL,2014
33.0,Male,White,Grant,OK,2014
27.0,Male,White,Yakima,WA,2014
26.0,Male,White,Jerome,ID,2014
36.0,Male,White,Palmdale,CA,2014
27.0,Male,White,Westland,MI,2014
34.0,Male,White,Oklahoma City,OK,2014
56.0,Male,White,Lucerne,CA,2014
26.0,Male,White,Jacksonville,AL,2014
22.0,Male,White,Lewisville,TX,2014
27.0,Male,White,Huntington Beach,CA,2014
41.0,Male,White,Versailles,MO,2014
49.0,Male,White,Austin,TX,2014
20.0,Male,White,Decatur,GA,2014
47.0,Male,White,Jasper,GA,2014
43.0,Male,White,Bedford,OH,2014
28.0,Male,White,Stansbury Park,UT,2014
28.0,Male,White,Paradise,CA,2014
52.0,Male,White,Drexel Hill,PA,2014
30.0,Male,White,Dothan,AL,2014
20.0,Male,White,Missoula,MT,2014
27.0,Male,White,Independence,KY,2014
48.0,Male,White,Olive Hill,KY,2014
34.0,Male,White,Gilbert,AZ,2014
56.0,Male,White,Chelsea,MA,2014
33.0,Male,White,Austin,TX,2014
41.0,Male,White,Lake City,FL,2014
44.0,Male,White,Littlefield,AZ,2014
49.0,Male,White,Hermantown,MN,2014
43.0,Male,White,Ballston Spa,NY,2014
Unknown,Female,White,Crittenden,KY,2014
38.0,Male,White,Glendale,AZ,2014
53.0,Male,White,Auburn,CA,2014
52.0,Male,White,Dover,DE,2014
28.0,Male,White,Deer Lodge,MT,2014
24.0,Male,White,Elko,NV,2014
45.0,Male,White,Anderson,SC,2014
51.0,Male,White,West Monroe,LA,2014
55.0,Female,White,South Berwick,ME,2014
61.0,Male,White,Camden,SC,2014
42.0,Male,White,Los Angeles,CA,2014
31.0,Male,White,las Vegas,NV,2014
29.0,Male,White,Trent Woods,NC,2014
84.0,Male,White,Lake Station,IN,2014
27.0,Male,White,Palm Beach Gardens,FL,2014
28.0,Male,White,Canon City,CO,2014
22.0,Male,White,Mt Vernon,OH,2014
34.0,Male,White,MIdland,TX,2014
18.0,Male,White,Phoenix,AZ,2014
21.0,Male,White,Tacoma,WA,2014
25.0,Male,White,Marshalltown,IA,2014
39.0,Male,White,Paragon,IN,2014
35.0,Male,White,Phoenix,AZ,2014
41.0,Male,White,Holiday,FL,2014
42.0,Male,White,Jackson,MS,2014
39.0,Male,White,Easton,PA,2014
34.0,Male,White,Edgewater,FL,2014
36.0,Male,White,Plaquemine,LA,2014
28.0,Female,White,Harriman,TN,2014
40.0,Male,White,Haysville,KS,2014
41.0,Male,White,Brewton,AL,2014
52.0,Male,White,Dallas,TX,2014
18.0,Male,White,Ottawa,KS,2014
52.0,Male,White,Medford,OR,2014
31.0,Male,White,Dingess,WV,2014
29.0,Male,White,Grand Junction,CO,2014
53.0,Male,White,Woodland,CA,2014
20.0,Male,White,Wallback,WV,2014
48.0,Male,White,Hammond,LA,2014
21.0,Male,White,Ramsey,MN,2014
31.0,Male,White,Bradenton,FL,2014
32.0,Male,White,Redding,CA,2014
51.0,Male,White,Seattle,WA,2014
21.0,Male,White,Hattiesburg,MS,2014
71.0,Male,White,Hoisington,KS,2014
52.0,Male,White,Claude,TX,2014
38.0,Male,White,Omaha,NE,2014
47.0,Male,White,Westminster,CA,2014
52.0,Male,White,Mexico,ME,2014
28.0,Male,White,Knoxville,TN,2014
26.0,Male,White,Ethete,WY,2014
41.0,Male,White,Fayetteville,NC,2014
50.0,Male,White,San Antonio,TX,2014
Unknown,Male,White,Houston,TX,2014
49.0,Male,White,Lagrange,ME,2014
27.0,Male,White,Fort Madison,IA,2014
26.0,Male,White,Denver,CO,2014
23.0,Male,White,Longview,TX,2014
40.0,Male,White,Seven Valleys,PA,2014
23.0,Male,White,Fort Smith,AR,2014
20.0,Male,White,Salt Lake City,UT,2014
45.0,Male,White,Burien,WA,2014
49.0,Female,White,Palenville,NY,2014
51.0,Male,White,Palenville,NY,2014
26.0,Male,White,Dallas,TX,2014
54.0,Male,White,Fairfield Township,MI,2014
61.0,Male,White,Davenport,IA,2014
52.0,Male,White,Newton,KS,2014
19.0,Female,White,San Jose,CA,2014
55.0,Male,White,Phoenix,AZ,2014
41.0,Male,White,Oxford,AL,2014
43.0,Male,White,Reno,NV,2014
23.0,Male,White,Dayton,TN,2014
25.0,Male,White,Pasco,WA,2014
59.0,Male,White,Dublin,GA,2014
34.0,Male,White,Blossom,TX,2014
25.0,Male,White,Girard,OH,2014
18.0,Male,White,Three Way,TN,2014
40.0,Male,White,Casper,WY,2014
26.0,Male,White,Conshohocken,PA,2014
34.0,Male,White,Houston,TX,2014
22.0,Male,White,Mt Pleasant,PA,2014
28.0,Male,White,Brooklyn,NY,2014
51.0,Male,White,Minneapolis,MN,2014
40.0,Male,White,Tucson,AZ,2014
35.0,Male,White,Marion,TX,2014
42.0,Male,White,between Staunton and Fishersville,VA,2014
59.0,Male,White,Cantril,IA,2014
75.0,Male,White,Leslie,AR,2014
31.0,Male,White,Dewey,AZ,2014
38.0,Male,White,Southaven,MS,2014
23.0,Male,White,Chunky,MS,2014
57.0,Male,White,Goose Creek,SC,2014
62.0,Male,White,San Diego,CA,2014
32.0,Male,White,Elkhart,IN,2014
39.0,Male,White,Mansfield,OH,2014
43.0,Male,White,St. Johns,FL,2014
50.0,Male,White,Wilton Manors,FL,2014
38.0,Male,White,Charleston,SC,2014
40.0,Male,White,Pineville,LA,2014
24.0,Male,White,Austin,TX,2014
38.0,Male,White,Ogden,UT,2014
37.0,Male,White,Washington City,UT,2014
40.0,Male,White,Channelview,TX,2014
54.0,Male,White,San Angelo,TX,2014
33.0,Male,White,Abilene,TX,2014
43.0,Male,White,Pigeon Forge,TN,2014
29.0,Male,White,Richmond,KY,2014
40.0,Male,White,Pelahatchie,MS,2014
41.0,Male,White,Des Moines,IA,2014
22.0,Male,White,Eureka,CA,2014
40.0,Male,White,Washburn,TN,2014
49.0,Female,White,Homosassa,FL,2014
52.0,Male,White,Daytona Beach,FL,2014
43.0,Male,White,Anaheim,CA,2014
32.0,Male,Unknown,Bedford,VA,2014
57.0,Male,White,Mesa,AZ,2014
54.0,Male,White,Davenport,IA,2014
64.0,Male,White,Vidor,TX,2014
27.0,Female,Unknown,Ruston,LA,2014
39.0,Male,Unknown,Baton Rouge,LA,2014
43.0,Male,Unknown,Glendale,AZ,2014
51.0,Male,Unknown,Perry,FL,2014
45.0,Male,Unknown,Philadelphia,PA,2014
34.0,Male,Unknown,Arvada,CO,2014
62.0,Female,Unknown,Hayward,CA,2014
56.0,Male,Unknown,Chicago,IL,2014
45.0,Male,Unknown,Stockton,CA,2014
25.0,Male,Unknown,Fayetteville,NC,2014
46.0,Male,Unknown,Passaic,NJ,2014
53.0,Male,Unknown,Gaffney,SC,2014
Unknown,Male,Unknown,Houston,TX,2014
21.0,Male,Unknown,Oakland,CA,2014
Unknown,Male,Unknown,Loxley,AL,2014
28.0,Male,Unknown,Lake Elsinore,CA,2014
75.0,Male,Unknown,Houghton Lake,MI,2014
24.0,Male,Unknown,Vienna,WV,2014
31.0,Male,Unknown,Kingstree,SC,2014
21.0,Male,Unknown,Yulee,FL,2014
16.0,Male,Unknown,Chicago,IL,2014
23.0,Male,Unknown,Tustin,CA,2014
60.0,Male,Unknown,Lyerly,GA,2014
50.0,Male,Unknown,Sacramento,CA,2014
48.0,Female,Unknown,Fresno,CA,2014
28.0,Male,Unknown,Okmulgee,OK,2014
Unknown,Male,Unknown,Houston,TX,2014
20.0,Male,Unknown,Kendall,FL,2014
24.0,Female,Unknown,Duncan,SC,2014
41.0,Male,Unknown,Antelope,CA,2014
21.0,Male,Unknown,O'Fallon,MO,2014
33.0,Male,Unknown,Danville,IL,2014
57.0,Male,Unknown,Shelbyville,KY,2014
48.0,Male,Unknown,Ecorse,MI,2014
18.0,Male,Unknown,Fresno,CA,2014
70.0,Male,Unknown,Browning,MT,2014
60.0,Male,Unknown,San Lorenzo,CA,2014
44.0,Male,Unknown,Hammond,IN,2014
47.0,Male,Unknown,Orlando,FL,2014
18.0,Male,Unknown,Hamilton,OH,2014
52.0,Female,Unknown,Nashville,TN,2014
24.0,Male,Unknown,Baltimore,MD,2014
31.0,Male,Unknown,Sebring,FL,2014
32.0,Male,Unknown,Victorville,CA,2014
51.0,Male,Unknown,Beeville,TX,2014
38.0,Male,Hispanic,San Jose,CA,2014
44.0,Male,Hispanic,Tucson,AZ,2014
44.0,Male,Hispanic,Tucson,AZ,2014
22.0,Female,Hispanic,Fair Oaks,CA,2014
23.0,Male,Hispanic,Pueblo,CO,2014
23.0,Male,Hispanic,LaBelle,FL,2014
15.0,Male,Hispanic,Longview,TX,2014
25.0,Male,Hispanic,Tempe,AZ,2014
42.0,Male,Hispanic,San Diego,CA,2014
42.0,Male,Hispanic,Salinas,CA,2014
28.0,Male,Hispanic,San Francisco,CA,2014
24.0,Male,Hispanic,Los Angeles,CA,2014
21.0,Male,Hispanic,Chicago,IL,2014
24.0,Male,Hispanic,Yakima,WA,2014
40.0,Male,Hispanic,Sierra Vista,AZ,2014
19.0,Male,Hispanic,Salton City,CA,2014
50.0,Male,Hispanic,Fresno,CA,2014
50.0,Female,Hispanic,Chicago,IL,2014
40.0,Male,Hispanic,Big Sur,CA,2014
21.0,Male,Hispanic,Phoenix,AZ,2014
35.0,Male,Hispanic,West Covina,CA,2014
27.0,Male,Hispanic,Nephi,UT,2014
35.0,Male,Unknown,Jonesboro,AR,2014
47.0,Male,Unknown,Leesburg,FL,2014
30.0,Male,Unknown,Lawrenceville,GA,2014
31.0,Male,Unknown,Paterson,NJ,2014
21.0,Male,Unknown,Oklahoma City,OK,2014
47.0,Male,Unknown,Columbus,OH,2014
33.0,Male,Unknown,Crestview,FL,2014
35.0,Male,Hispanic,Thornton,CO,2014
66.0,Male,Hispanic,Pueblo,CO,2014
23.0,Male,Hispanic,Yakima,WA,2014
40.0,Male,Hispanic,San Diego,CA,2014
40.0,Male,Hispanic,Eloy,AZ,2014
20.0,Male,Hispanic,Apache,AZ,2014
22.0,Male,Hispanic,Bradenton,FL,2014
39.0,Male,Hispanic,Coachella,CA,2014
29.0,Male,Hispanic,Sioux City,IA,2014
29.0,Male,Hispanic,DeRidder,LA,2014
36.0,Male,Hispanic,El Centro,CA,2014
33.0,Male,Hispanic,Vista,CA,2014
35.0,Male,Unknown,Scottsdale,AZ,2014
30.0,Male,Unknown,Detroit,MI,2014
35.0,Male,Unknown,Rochester,NH,2014
38.0,Male,Unknown,North Las Vegas,NV,2014
59.0,Male,Unknown,Jacksonville,FL,2014
44.0,Male,Unknown,Elizabeth,NJ,2014
33.0,Male,Unknown,Dallas,TX,2014
34.0,Male,Unknown,Springfield,MA,2014
29.0,Male,Unknown,Magnolia,DE,2014
29.0,Male,Unknown,Apple Valley,CA,2014
49.0,Female,Unknown,Las Vegas,NV,2014
Unknown,Unknown,Unknown,Clayton,GA,2014
60.0,Male,Unknown,Atlanta,GA,2014
37.0,Male,Unknown,Sacramento,CA,2014
38.0,Female,Unknown,Glen Burnie,MD,2014
52.0,Male,Unknown,Independence,KS,2014
61.0,Male,Unknown,Hazard,KY,2014
42.0,Male,Unknown,Citrus Heights,CA,2014
27.0,Female,Unknown,Cleveland,TX,2014
41.0,Male,Unknown,Macclesfield,NC,2014
56.0,Male,Unknown,Masaryktown,FL,2014
44.0,Female,Unknown,San Antonio,TX,2014
67.0,Male,Unknown,Bakersfield,CA,2014
40.0,Male,Unknown,Fort Lauderdale,FL,2014
20.0,Male,Unknown,Denver,CO,2014
59.0,Female,Unknown,Ankeny,IA,2014
70.0,Male,White,Clover,SC,2014
25.0,Male,Unknown,Pana,IL,2014
53.0,Male,Unknown,Chicago,IL,2014
37.0,Male,Unknown,Huntington,WV,2014
