,id,age,gender,race,city,state,Year
1534,4066,32.0,Male,Hispanic,Las Cruces,NM,2018
1535,4068,23.0,Male,White,Hammond,LA,2018
1536,4069,41.0,Male,Black,Palatka,FL,2018
1537,4067,24.0,Male,White,Johns Island,SC,2018
1538,4059,54.0,Male,Native,Okmulgee,OK,2018
1539,4060,58.0,Male,White,Nampa,ID,2018
1540,4062,40.0,Male,White,Epping,NH,2018
1541,4058,27.0,Male,Black,Portland,OR,2018
1542,4103,40.0,Male,White,Greenback,TN,2018
1543,4070,23.0,Male,White,Hastings,MN,2018
1544,4073,33.0,Male,White,Orlando,FL,2018
1545,4072,26.0,Male,White,Mableton,GA,2018
1546,4074,36.0,Female,Black,Victorville,CA,2018
1547,4071,38.0,Male,Black,Bartlett,TN,2018
1548,4151,25.0,Male,White,Greenville,MS,2018
1549,4156,31.0,Male,Black,Nashville,TN,2018
1550,4157,48.0,Male,White,Klamath Falls,OR,2018
1551,4160,43.0,Male,Native,Chinle,AZ,2018
1552,4076,51.0,Male,Asian,Honolulu,HI,2018
1553,4077,36.0,Male,White,Auburn,CA,2018
1554,4078,39.0,Male,White,Lawtey,FL,2018
1555,4075,22.0,Male,Hispanic,Clovis,NM,2018
1556,4079,24.0,Male,White,Okarche,OK,2018
1557,4081,36.0,Male,White,Oak Ridge,TN,2018
1558,4097,25.0,Male,White,Larimer County,CO,2018
1559,4083,30.0,Male,White,Portland,OR,2018
1560,4085,76.0,Male,White,El Paso,TX,2018
1561,4086,39.0,Male,Black,Rochester,NY,2018
1562,4090,49.0,Female,White,Sullivan,IN,2018
1563,4092,21.0,Male,White,Las Vegas,NV,2018
1564,4125,31.0,Male,Black,Milwaukee,WI,2018
1565,4089,22.0,Male,Black,West Jordan,UT,2018
1566,4098,27.0,Male,Black,Fort Smith,AR,2018
1567,4099,26.0,Female,Other,Puna,HI,2018
1568,4100,84.0,Male,White,Chandler,AZ,2018
1569,4091,17.0,Male,Hispanic,Woodville,CA,2018
1570,4101,22.0,Male,Black,Jeffersonville,OH,2018
1571,4102,41.0,Male,White,Hall County,GA,2018
1572,4108,58.0,Male,Hispanic,Hilltop,OH,2018
1573,4104,29.0,Male,White,Longview,WA,2018
1574,4105,19.0,Male,Black,Memphis,TN,2018
1575,4106,18.0,Male,Black,San Antonio,TX,2018
1576,4113,18.0,Male,White,Arvada,CO,2018
1577,4114,23.0,Male,White,Salt Lake City,UT,2018
1578,4115,38.0,Male,White,Elkhorn,WI,2018
1579,4117,19.0,Male,Black,Vineland,NJ,2018
1580,4161,63.0,Male,Black,Monroe,GA,2018
1581,4116,21.0,Male,Black,Miami,FL,2018
1582,4124,25.0,Male,White,Brockton,MA,2018
1583,4122,35.0,Male,White,Paris,TX,2018
1584,4126,50.0,Male,White,Spanaway,WA,2018
1585,4132,34.0,Female,White,Darlington County,SC,2018
1586,4118,37.0,Male,Black,Washington,NC,2018
1587,4121,26.0,Male,White,Riverton,UT,2018
1588,4123,61.0,Male,White,Newport,TN,2018
1589,4127,37.0,Male,Native,Tulsa,OK,2018
1590,4131,27.0,Male,White,Davenport,IA,2018
1591,4133,24.0,Male,White,Alderwood Manor,WA,2018
1592,4162,37.0,Male,Hispanic,Pittsburg,CA,2018
1593,4141,28.0,Male,Black,St. Louis,MO,2018
1594,4135,44.0,Male,Asian,Las Vegas,NV,2018
1595,4140,30.0,Male,Black,Houston,TX,2018
1596,4134,30.0,Male,Black,Hollywood,CA,2018
1597,4136,34.0,Male,White,South Lake Tahoe,CA,2018
1598,4137,27.0,Male,Hispanic,Phoenix,AZ,2018
1599,4138,28.0,Male,Black,Parkville,MD,2018
1600,4139,42.0,Female,White,Jackson,GA,2018
1601,4143,32.0,Male,White,Port Orange,FL,2018
1602,4144,24.0,Male,Black,Jacksonville,FL,2018
1603,4145,17.0,Male,Hispanic,Houston,TX,2018
1604,4146,26.0,Male,Hispanic,North Las Vegas,NV,2018
1605,4158,35.0,Male,Black,Idaho Falls,ID,2018
1606,4159,25.0,Male,White,Charleston,WV,2018
1607,4150,33.0,Male,Black,Danville,CA,2018
1608,4228,25.0,Male,Asian,Shelby Township,MI,2018
1609,4148,29.0,Male,Black,St. Clair Shores,MI,2018
1610,4154,18.0,Male,Hispanic,Albuquerque,NM,2018
1611,4164,19.0,Male,White,Clear Creek Canyon,CO,2018
1612,4229,39.0,Male,Hispanic,Laramie,WY,2018
1613,4149,61.0,Male,White,Glen Burnie,MD,2018
1614,4152,36.0,Male,White,Cocke County,TN,2018
1615,4155,72.0,Male,White,Port Charlotte,FL,2018
1616,4163,48.0,Male,Asian,Camp Croft,SC,2018
1617,4231,34.0,Male,Hispanic,Charleston View,CA,2018
1618,4168,36.0,Male,Black,Minneapolis,MN,2018
1619,4170,33.0,Male,White,Ogden,UT,2018
1620,4171,30.0,Male,White,Salt Lake City,UT,2018
1621,4173,61.0,Male,White,Shakopee,MN,2018
1622,4167,41.0,Male,Black,Clarksdale,MS,2018
1623,4169,52.0,Male,White,Wagoner,OK,2018
1624,4172,26.0,Male,Black,Robbins,IL,2018
1625,4232,37.0,Male,Hispanic,Hemet,CA,2018
1626,4177,39.0,Male,White,Mantoloking,NJ,2018
1627,4179,36.0,Male,Asian,Catoosa,OK,2018
1628,4180,47.0,Male,Black,Oklahoma City,OK,2018
1629,4181,37.0,Male,Hispanic,Alpine,CA,2018
1630,4224,25.0,Male,Hispanic,Chattanooga,TN,2018
1631,4175,24.0,Male,Black,Phoenix,AZ,2018
1632,4196,38.0,Male,Hispanic,Pratt,KS,2018
1633,4174,22.0,Male,Black,Wythe County,VA,2018
1634,4213,59.0,Male,White,Auburn,MA,2018
1635,4234,29.0,Male,White,Spartanburg,SC,2018
1636,4186,18.0,Male,Black,Centennial,CO,2018
1637,4187,29.0,Male,Hispanic,Hayward,CA,2018
1638,4189,25.0,Male,Black,Augusta,GA,2018
1639,4190,48.0,Male,White,Paradise,CA,2018
1640,4235,60.0,Male,White,Demopolis,AL,2018
1641,4182,49.0,Female,White,Missoula,MT,2018
1642,4185,27.0,Male,Black,Fort Pierce,FL,2018
1643,4183,65.0,Male,White,Indianapolis,IN,2018
1644,4192,41.0,Male,White,Meridian,ID,2018
1645,4237,33.0,Male,Black,Magnolia,AR,2018
1646,4193,22.0,Male,White,Stillwater,MN,2018
1647,4194,52.0,Male,White,Franklinton,OH,2018
1648,4197,42.0,Male,White,Lincoln Township,MI,2018
1649,4212,48.0,Male,Black,Talladega,AL,2018
1650,4214,24.0,Male,Hispanic,Bell Gardens,CA,2018
1651,4199,21.0,Male,Black,Hoover,AL,2018
1652,4201,20.0,Male,White,Palmer,AK,2018
1653,4205,59.0,Male,White,Gunnison County,CO,2018
1654,4203,46.0,Male,White,Bremen,KY,2018
1655,4225,23.0,Male,Black,Detroit,MI,2018
1656,4202,32.0,Male,Hispanic,South Salt Lake,UT,2018
1657,4206,19.0,Male,White,Centennial,CO,2018
1658,4209,64.0,Male,White,Clinton,UT,2018
1659,4210,35.0,Male,Black,Topeka,KS,2018
1660,4216,41.0,Male,White,Virginia,MN,2018
1661,4220,42.0,Male,Asian,Honolulu,HI,2018
1662,4219,35.0,Male,White,Louisville,KY,2018
1663,4221,33.0,Male,Hispanic,Vancouver,WA,2018
1664,4218,32.0,Male,Native,Bemidji,MN,2018
1665,4222,37.0,Male,White,Old Town,ME,2018
1666,4241,37.0,Male,Hispanic,Ogden,UT,2018
1667,4331,19.0,Male,White,New Underwood,SD,2018
1668,4240,65.0,Male,Black,Pensacola,FL,2018
1669,4272,30.0,Male,Black,Tamarac,FL,2018
1670,4269,18.0,Male,Hispanic,Ogden,UT,2018
1671,4270,27.0,Male,Hispanic,Napa,CA,2018
1672,4271,41.0,Male,White,Philadephia,PA,2018
1673,4276,41.0,Male,White,Martinez,CA,2018
1674,4279,33.0,Male,Black,Richmond,VA,2018
1675,4275,53.0,Male,Black,Henry County,GA,2018
1676,4277,42.0,Male,White,Redding,CA,2018
1677,4287,46.0,Male,White,Pahrump,NV,2018
1678,4281,51.0,Male,Hispanic,Fort Pierce,FL,2018
1679,4315,16.0,Male,Black,Columbus,OH,2018
1680,4286,41.0,Male,White,West Wendover,NV,2018
1681,4282,24.0,Male,Black,Savannah,GA,2018
1682,4283,23.0,Male,Black,Torrance,CA,2018
1683,4284,50.0,Male,White,Springdale,AR,2018
1684,4285,41.0,Male,White,Noble County,OK,2018
1685,4289,23.0,Male,White,Fredonia,NY,2018
1686,4290,33.0,Male,White,Redwood City,CA,2018
1687,4288,25.0,Female,White,Bibb County,GA,2018
1688,4291,30.0,Female,Asian,Pahoa,HI,2018
1689,4292,58.0,Male,White,Rangley,CO,2018
1690,4293,47.0,Male,Black,Buffalo,NY,2018
1691,4295,22.0,Male,White,Pope County,AR,2018
1692,4296,27.0,Female,Black,Calhoun,GA,2018
1693,4297,29.0,Male,Black,St. Louis,MO,2018
1694,4298,43.0,Male,White,Jacksonville,FL,2018
1695,4299,18.0,Male,White,Jacksonville,FL,2018
1696,4300,19.0,Male,Hispanic,Albuquerque,NM,2018
1697,4309,37.0,Male,White,Bushnell,FL,2018
1698,4317,42.0,Male,Black,Memphis,TN,2018
1699,4306,57.0,Male,White,Shirley,NY,2018
1700,4308,35.0,Male,Hispanic,Hanford,CA,2018
1701,4304,50.0,Male,White,Mesa,AZ,2018
1702,4305,60.0,Male,White,Apple Creek,OH,2018
1703,4307,35.0,Male,White,Oklahoma City,OK,2018
1704,4316,46.0,Male,Black,Kansas City,KS,2018
1705,4321,47.0,Female,Black,Darlington County,SC,2018
1706,4303,37.0,Male,White,Natomas,CA,2018
1707,4302,31.0,Female,Black,Hopewell,VA,2018
1708,4311,24.0,Male,White,Terre Haute,IN,2018
1709,4312,27.0,Male,Black,Franklin Township,PA,2018
1710,4314,27.0,Male,White,Union City,PA,2018
1711,4320,23.0,Male,White,Toledo,OH,2018
1712,4330,57.0,Male,Hispanic,Azusa,CA,2018
1713,4410,56.0,Male,White,Springfield,FL,2018
1714,4326,36.0,Male,Hispanic,Albuquerque,NM,2018
1715,4329,37.0,Male,Other,Wailuku,HI,2018
1716,4327,37.0,Male,Hispanic,Albuquerque,NM,2018
1717,4324,24.0,Female,Hispanic,San Jose,CA,2018
1718,4325,34.0,Male,Hispanic,Buckeye,AZ,2018
1719,4322,17.0,Male,Black,Lakeland,FL,2018
1720,4323,21.0,Male,White,Rector,AR,2018
1721,4328,35.0,Male,Black,Clearwater,FL,2018
1722,4333,34.0,Male,White,Tullahoma,TN,2018
1723,4336,56.0,Male,White,Crawfordsville,IN,2018
1724,4338,35.0,Male,Black,Port Arthur,TX,2018
1725,4346,46.0,Male,White,Phoenix,AZ,2018
1726,4412,42.0,Male,White,St. Joseph,MO,2018
1727,4339,49.0,Male,White,Llano,TX,2018
1728,4341,44.0,Male,Black,Rockford,IL,2018
1729,4332,36.0,Male,Asian,Seattle,WA,2018
1730,4335,45.0,Male,White,Fort Dodge,IA,2018
1731,4337,34.0,Male,Hispanic,Longmont,CO,2018
1732,4334,26.0,Male,White,Davidson County,NC,2019
1733,4504,28.0,Male,Black,Shallotte,NC,2019
1734,4342,35.0,Male,Black,Niles,OH,2019
1735,4343,20.0,Male,Black,Whitehaven,TN,2019
1736,4345,33.0,Male,White,San Antonio,TX,2019
1737,4344,39.0,Male,Hispanic,San Antonio,TX,2019
1738,4347,63.0,Male,White,Greenport,NY,2019
1739,4348,27.0,Male,White,Albert Lea,MN,2019
1740,4349,33.0,Male,Hispanic,Visalia,CA,2019
1741,4350,27.0,Male,Black,Millbrook,AL,2019
1742,4505,31.0,Male,White,Bozeman,MT,2019
1743,4367,33.0,Male,Black,Treme,LA,2019
1744,4506,39.0,Male,White,Amarillo,TX,2019
1745,4507,27.0,Male,White,San Marcos,TX,2019
1746,4508,32.0,Male,Black,Houston,TX,2019
1747,4355,29.0,Male,Hispanic,Fresno,CA,2019
1748,4357,28.0,Male,Hispanic,Lemon Grove,CA,2019
1749,4360,50.0,Male,White,Milwaukie,OR,2019
1750,4361,55.0,Male,White,Santa Clara,CA,2019
1751,4352,42.0,Male,Black,Hurricane,WV,2019
1752,4359,37.0,Male,White,Cache,OK,2019
1753,5409,38.0,Male,Asian,Houston,TX,2019
1754,4351,38.0,Male,Hispanic,Kent,WA,2019
1755,4362,35.0,Male,White,Spokane,WA,2019
1756,4510,42.0,Male,White,Tulsa,OK,2019
1757,4368,70.0,Male,Black,Eclectic,AL,2019
1758,4374,29.0,Male,White,Wichita,KS,2019
1759,4366,26.0,Male,Black,Lake Charles,LA,2019
1760,4379,20.0,Male,Black,Arlington,TX,2019
1761,4381,30.0,Male,Hispanic,Eugene,OR,2019
1762,4390,19.0,Male,Black,Phoenix,AZ,2019
1763,4378,48.0,Male,White,Colorado Springs,CO,2019
1764,4382,58.0,Male,White,Dearborn County,IN,2019
1765,4375,38.0,Male,Hispanic,Calabasas,CA,2019
1766,4376,28.0,Male,Hispanic,Cathedral City,CA,2019
1767,4385,34.0,Male,White,White Lake,SD,2019
1768,4370,45.0,Male,Black,Linda,CA,2019
1769,4372,18.0,Male,Hispanic,Pueblo,CO,2019
1770,4387,25.0,Male,Hispanic,El Paso,TX,2019
1771,4517,38.0,Male,Black,Vacaville,CA,2019
1772,4518,33.0,Male,White,Odessa,TX,2019
1773,4519,39.0,Male,Black,Logan Township,NJ,2019
1774,4369,58.0,Male,White,Aurora,CO,2019
1775,4383,48.0,Male,White,Roseville,CA,2019
1776,4386,14.0,Male,Hispanic,Tempe,AZ,2019
1777,4402,18.0,Male,Black,Atlanta,GA,2019
1778,4516,22.0,Male,Black,St. Louis,MO,2019
1779,4389,46.0,Male,White,Fort Lupton,CO,2019
1780,4391,37.0,Male,Black,West Memphis,AR,2019
1781,4392,37.0,Female,White,West Memphis,AR,2019
1782,4393,57.0,Male,White,Sperry,OK,2019
1783,4401,32.0,Male,White,Charlotte,NC,2019
1784,4502,31.0,Male,Black,Silver Spring,MD,2019
1785,4400,64.0,Male,White,O'Fallon,MO,2019
1786,4396,35.0,Male,White,St. Louis Park,MN,2019
1787,4398,42.0,Male,White,Clackamas County,OR,2019
1788,4399,30.0,Male,White,Knoxville,TN,2019
1789,4394,26.0,Male,White,Billings,MT,2019
1790,4397,37.0,Male,Hispanic,Las Vegas,NV,2019
1791,4395,21.0,Male,Black,Atlanta,GA,2019
1792,4405,20.0,Male,White,Flagstaff,AZ,2019
1793,4407,46.0,Male,Black,Spokane,WA,2019
1794,4408,37.0,Male,Native,Naschitti,NM,2019
1795,4414,20.0,Male,Hispanic,Flagstaff,AZ,2019
1796,4409,24.0,Female,White,St. Louis,MO,2019
1797,4514,26.0,Male,Hispanic,Ehrenberg,AZ,2019
1798,4417,60.0,Male,White,Dyersburg,TN,2019
1799,4429,25.0,Male,Native,Rosebud,SD,2019
1800,4416,29.0,Male,Hispanic,Jackson,MI,2019
1801,4420,58.0,Female,White,Houston,TX,2019
1802,4421,59.0,Male,White,Houston,TX,2019
1803,4422,46.0,Male,Black,Newark,NJ,2019
1804,4424,55.0,Male,White,Wichita,KS,2019
1805,4426,27.0,Male,Black,Mercury,NV,2019
1806,4427,30.0,Male,White,Kirkwood,NY,2019
1807,4423,51.0,Male,Other,Kalihi,HI,2019
1808,4425,27.0,Male,Hispanic,Austin,TX,2019
1809,4511,47.0,Male,White,Phoenix,AZ,2019
1810,4512,52.0,Male,White,Midland,TX,2019
1811,4434,45.0,Male,Hispanic,Denver,CO,2019
1812,4432,47.0,Male,White,Flagstaff,AZ,2019
1813,4438,68.0,Male,Black,Buford,GA,2019
1814,4481,40.0,Male,Black,Stockton,CA,2019
1815,4435,18.0,Male,White,Orange Park,FL,2019
1816,4439,35.0,Male,Hispanic,Waukegan,IL,2019
1817,4431,80.0,Male,White,Clarksburg,WV,2019
1818,4437,44.0,Male,Black,Farmville,VA,2019
1819,4436,31.0,Male,Black,Shreveport,LA,2019
1820,4455,20.0,Male,White,LaSalle,CO,2019
1821,4482,43.0,Male,Black,Walter Hill,TN,2019
1822,4483,25.0,Male,White,Stone County,MS,2019
1823,5410,38.0,Male,Black,Joilet,IL,2019
1824,4446,34.0,Male,Hispanic,Seattle,WA,2019
1825,4448,58.0,Male,White,Madera,CA,2019
1826,4449,38.0,Male,White,Snyder,TX,2019
1827,4450,29.0,Male,White,Banning,CA,2019
1828,4452,40.0,Male,White,Memphis,TN,2019
1829,4484,49.0,Male,White,Barberton,OH,2019
1830,4451,25.0,Male,White,Bakersfield,CA,2019
1831,4441,21.0,Male,Black,Vallejo,CA,2019
1832,4443,57.0,Male,White,Virginia Beach,VA,2019
1833,4447,28.0,Male,Hispanic,Bailey,NC,2019
1834,4485,25.0,Male,White,Del City,OK,2019
1835,4444,58.0,Male,White,Waukesha,WI,2019
1836,4445,34.0,Male,Black,Greenville County,SC,2019
1837,4442,34.0,Male,White,Montgomery,WV,2019
1838,4457,24.0,Male,Black,Crestwood,KY,2019
1839,4461,32.0,Male,Asian,Redding,CA,2019
1840,4458,58.0,Male,Black,Defiance,OH,2019
1841,4459,20.0,Male,Black,Cinco Ranch,TX,2019
1842,4460,19.0,Male,Black,Cinco Ranch,TX,2019
1843,4464,46.0,Male,White,Fresno,CA,2019
1844,4465,28.0,Male,White,Fairbanks,AK,2019
1845,4479,47.0,Male,White,Apex,NC,2019
1846,4462,47.0,Male,Hispanic,Los Angeles,CA,2019
1847,4463,34.0,Male,White,Aspers,PA,2019
1848,4477,37.0,Male,White,San Jose,CA,2019
1849,4476,45.0,Male,Black,Aurora,IL,2019
1850,4470,17.0,Male,Black,Chicago,IL,2019
1851,4478,34.0,Male,Asian,Clinton,MS,2019
1852,4467,48.0,Male,Hispanic,Napa Valley,CA,2019
1853,4475,32.0,Male,Black,New Orleans,LA,2019
1854,4466,20.0,Male,Asian,Honolulu,HI,2019
1855,4469,31.0,Male,Black,Pelehatchie,MS,2019
1856,4473,16.0,Male,Asian,Vancouver,WA,2019
1857,4498,24.0,Male,Black,Baltimore,MD,2019
1858,4474,39.0,Male,Black,Norwich,CT,2019
1859,4490,26.0,Male,White,Honolulu,HI,2019
1860,4471,30.0,Male,Black,Little Rock,AR,2019
1861,4472,36.0,Male,Other,Boston,MA,2019
1862,4489,28.0,Male,White,Walton,WV,2019
1863,4493,21.0,Male,Black,Miami Gardens,FL,2019
1864,4499,36.0,Male,Hispanic,Poteet,TX,2019
1865,4486,28.0,Male,White,Carrollton,TX,2019
1866,4487,24.0,Male,White,Victorville,CA,2019
1867,4488,29.0,Male,White,Clarksville,TN,2019
1868,4501,44.0,Male,White,Blountville,TN,2019
1869,4480,41.0,Male,White,Flint,MI,2019
1870,4494,38.0,Male,White,Springfield,MO,2019
1871,4548,40.0,Male,White,Denver,CO,2019
1872,4492,20.0,Female,White,McIntosh County,GA,2019
1873,4496,27.0,Male,White,Miltona,MN,2019
1874,4497,51.0,Male,White,Huger,SC,2019
1875,4549,48.0,Male,White,Struthers,OH,2019
1876,4495,40.0,Male,Black,Killeen,TX,2019
1877,4531,21.0,Male,White,DeRidder,LA,2019
1878,4524,29.0,Male,White,Vancouver,WA,2019
1879,4528,34.0,Male,Hispanic,Lone Tree,CO,2019
1880,4536,20.0,Female,Hispanic,Salinas,CA,2019
1881,4550,47.0,Male,Asian,Honolulu,HI,2019
1882,4538,33.0,Male,White,Mount Holly,NC,2019
1883,4541,46.0,Male,White,Fairchild,WI,2019
1884,4542,35.0,Female,White,Carter County,KY,2019
1885,4526,36.0,Male,Black,Des Moines,IA,2019
1886,4534,63.0,Male,White,Rancho Mirage,CA,2019
1887,4539,27.0,Male,Hispanic,San Antonio,TX,2019
1888,4540,17.0,Male,Hispanic,San Antonio,TX,2019
1889,4547,22.0,Male,Black,Aurora,CO,2019
1890,4567,21.0,Female,Hispanic,Bakersfield,CA,2019
1891,4679,31.0,Male,White,Greenville,MS,2019
1892,4678,25.0,Male,Black,Morgantown,WV,2019
1893,4544,47.0,Male,White,Jonesboro,AR,2019
1894,4545,37.0,Male,Hispanic,Vancouver,WA,2019
1895,4546,23.0,Male,White,Anchorage,AK,2019
1896,4556,34.0,Male,White,Athens,GA,2019
1897,4554,51.0,Female,White,Cheatham County,TN,2019
1898,4557,35.0,Male,White,Phoenix,AZ,2019
1899,4558,46.0,Male,White,Pennfield Township,MI,2019
1900,4559,59.0,Male,White,Quanah,TX,2019
1901,4677,30.0,Male,Black,Monahans,TX,2019
1902,4552,34.0,Male,Native,Redding,CA,2019
1903,4553,44.0,Male,White,Cofield,NC,2019
1904,4555,31.0,Male,Asian,San Bernardino,CA,2019
1905,4674,51.0,Male,Hispanic,Lakewood,CO,2019
1906,4675,34.0,Male,White,Westminster,MD,2019
1907,4560,45.0,Male,White,Salacoa,GA,2019
1908,4561,32.0,Female,Black,Miami,FL,2019
1909,4562,31.0,Male,White,Kalamazoo,MI,2019
1910,4563,41.0,Male,Black,Ashland,CA,2019
1911,4564,29.0,Male,Hispanic,Grand Island,NE,2019
1912,4566,47.0,Female,Black,Greensburg,PA,2019
1913,4570,30.0,Male,Hispanic,Phoenix,AZ,2019
1914,4565,27.0,Male,Native,Sallisaw,OK,2019
1915,4569,38.0,Male,Hispanic,Jacksonville,FL,2019
1916,4571,33.0,Male,White,Monroe County,MS,2019
1917,4578,25.0,Male,White,Ontario,OR,2019
1918,4579,47.0,Male,White,Las Vegas,NV,2019
1919,4577,48.0,Male,White,Palmdale,CA,2019
1920,4575,33.0,Male,Hispanic,Clermont,FL,2019
1921,4586,22.0,Male,Black,Bastrop,LA,2019
1922,4590,29.0,Male,Hispanic,Kittitas,WA,2019
1923,4596,52.0,Male,Hispanic,Tampa,FL,2019
1924,5411,61.0,Male,White,University City,MO,2019
1925,4581,29.0,Male,Black,State College,PA,2019
1926,4584,37.0,Male,Hispanic,Las Vegas,NV,2019
1927,4591,26.0,Female,White,San Antonio,TX,2019
1928,4583,32.0,Male,Hispanic,Sandy Springs,GA,2019
1929,4585,19.0,Male,Black,Modesto,CA,2019
1930,4594,45.0,Male,White,Ernul,NC,2019
1931,4595,22.0,Male,Black,Walterboro,SC,2019
1932,4589,57.0,Male,Black,Baltimore,MD,2019
1933,4592,46.0,Male,White,Port St. Joe,FL,2019
1934,4587,27.0,Male,Black,Charlotte,NC,2019
1935,4588,26.0,Male,Hispanic,Thurmont,MD,2019
1936,4603,30.0,Male,White,Horry County,SC,2019
1937,4657,18.0,Male,Black,St. Louis,MO,2019
1938,4597,25.0,Male,White,Burnet,TX,2019
1939,4600,51.0,Male,White,Manchester,NH,2019
1940,4601,40.0,Male,Hispanic,Cochran County,TX,2019
1941,4602,47.0,Male,White,Chickasha,OK,2019
1942,4604,38.0,Male,Black,Terrytown,LA,2019
1943,4605,39.0,Male,Black,Terrytown,LA,2019
1944,4671,30.0,Male,Black,Inglewood,CA,2019
1945,4607,42.0,Male,Hispanic,San Antonio,TX,2019
1946,4606,25.0,Male,Black,Miami,FL,2019
1947,4610,22.0,Male,White,Watauga County,NC,2019
1948,4608,33.0,Female,White,Springfield,OR,2019
1949,4611,24.0,Male,Hispanic,Marana,AZ,2019
1950,4612,31.0,Male,Black,Atlanta,GA,2019
1951,4618,25.0,Male,Native,Fairbanks,AK,2019
1952,4609,28.0,Female,White,LaFollette,TN,2019
1953,4620,19.0,Male,Black,Union City,GA,2019
1954,4656,31.0,Male,Black,Anchorage,AK,2019
1955,4615,48.0,Male,White,Redding,CA,2019
1956,4613,53.0,Male,White,Brownstown,IN,2019
1957,4614,50.0,Male,Hispanic,San Diego,CA,2019
1958,4616,55.0,Male,Hispanic,Boynton Beach,FL,2019
1959,4617,37.0,Male,White,Pelion,SC,2019
1960,4619,37.0,Male,White,Kalamazoo,MI,2019
1961,4625,30.0,Male,Hispanic,Anaheim,CA,2019
1962,4624,36.0,Male,White,New Albany,IN,2019
1963,4621,24.0,Male,Black,Greeneville,TN,2019
1964,4622,35.0,Male,Black,Blytheville,AR,2019
1965,4630,42.0,Male,White,Hamilton County,TN,2019
1966,4631,37.0,Male,Black,Salt Lake City,UT,2019
1967,4627,28.0,Male,White,Pueblo,CO,2019
1968,4628,32.0,Male,White,Henry County,IN,2019
1969,4629,33.0,Male,Black,Louisville,KY,2019
1970,4645,27.0,Male,Black,Shreveport,LA,2019
1971,4658,21.0,Male,Hispanic,Indio,CA,2019
1972,4659,47.0,Male,White,Pinellas Park,FL,2019
1973,4661,57.0,Male,White,Mexico Beach,FL,2019
1974,4662,34.0,Male,Black,St. Louis,MO,2019
1975,4664,34.0,Male,Black,Boerne,TX,2019
1976,4665,30.0,Male,White,DeLand,FL,2019
1977,4666,29.0,Female,Hispanic,Ahwatukee,AZ,2019
1978,4640,28.0,Male,Black,Clinton,LA,2019
1979,4643,39.0,Male,Hispanic,Buckeye,AZ,2019
1980,4663,54.0,Male,Asian,Richmond,CA,2019
1981,4633,27.0,Male,White,Dalhart,TX,2019
1982,4634,32.0,Male,Black,New York,NY,2019
1983,4636,32.0,Male,Native,Rushville,NE,2019
1984,4639,47.0,Male,White,Los Angeles,CA,2019
1985,4655,33.0,Male,White,Portland,OR,2019
1986,4632,37.0,Male,White,Pigeon Forge,TN,2019
1987,4638,24.0,Male,White,Lee,NY,2019
1988,4641,24.0,Male,White,Fountain Inn,SC,2019
1989,5412,42.0,Male,White,Montesano,WA,2019
1990,4642,34.0,Male,Black,Flint,MI,2019
1991,4648,46.0,Male,White,Pentress,WV,2019
1992,4637,40.0,Male,Native,Coon Rapids,MN,2019
1993,4646,30.0,Male,White,Fremont,CA,2019
1994,4647,42.0,Male,Hispanic,New York,NY,2019
1995,4650,30.0,Male,White,Raleigh,NC,2019
1996,4651,63.0,Male,White,Athens,GA,2019
1997,4653,18.0,Male,Hispanic,Wethersfield,CT,2019
1998,4891,29.0,Male,Hispanic,Colorado Springs,CO,2019
1999,4652,42.0,Male,White,Little Rock,AR,2019
2000,4649,32.0,Male,Hispanic,Los Angeles,CA,2019
2001,4654,46.0,Male,White,Watauga,TX,2019
2002,5413,50.0,Male,White,Shelby,MT,2019
2003,4667,29.0,Male,White,Owingsville,KY,2019
2004,4892,29.0,Male,White,Colorado Springs,CO,2019
2005,4681,51.0,Male,White,Apex,NC,2019
2006,4686,43.0,Male,White,Clarksville,IN,2019
2007,5415,23.0,Male,Black,Denver,CO,2019
2008,4684,47.0,Male,Hispanic,Sparks,NV,2019
2009,4685,45.0,Male,Hispanic,Austin,TX,2019
2010,4683,42.0,Male,White,Portland,OR,2019
2011,4693,26.0,Male,Hispanic,Phoenix,AZ,2019
2012,4694,29.0,Male,White,Hancock County,MS,2019
2013,4695,49.0,Female,Asian,Welch,WV,2019
2014,4687,37.0,Male,Hispanic,Los Angeles,CA,2019
2015,4690,45.0,Female,White,Welcome,NC,2019
2016,4688,51.0,Male,Hispanic,Miami,FL,2019
2017,4689,37.0,Male,Hispanic,Meadowlake,NM,2019
2018,4712,28.0,Male,White,Hiltons,VA,2019
2019,4696,52.0,Male,White,Glenwood,GA,2019
2020,4710,37.0,Male,Hispanic,Cedar Hill,TX,2019
2021,4706,37.0,Male,White,Hermantown,MN,2019
2022,4708,25.0,Male,White,Spokane,WA,2019
2023,5416,35.0,Male,Asian,Stockton,CA,2019
2024,4707,61.0,Male,Hispanic,Angel Fire,NM,2019
2025,4699,33.0,Male,Hispanic,Mesa,AZ,2019
2026,4698,34.0,Male,Hispanic,Milwaukee,WI,2019
2027,4704,59.0,Male,White,Lumberton,MS,2019
2028,4735,32.0,Male,Hispanic,Goleta,CA,2019
2029,4701,49.0,Male,Hispanic,Montebello,CA,2019
2030,4702,31.0,Male,Black,Seattle,WA,2019
2031,4703,29.0,Male,Hispanic,Phoenix,AZ,2019
2032,4734,25.0,Male,Black,Tulsa,OK,2019
